areaNm,areaNmCn,areaNmEn,createDt,natDeathCnt,natDeathRate,natDefCnt,nationNm,nationNmCn,nationNmEn,seq,stdDay,updateDt
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-03-23 10:32,0,0,15,Åä°í,ÒýÊ¨,Togo,2294,2020-03-23 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-03-23 10:32,0,0,240,³²¾ÆÇÁ¸®Ä«°øÈ­±¹,ÑõÞªÍìûú?,Republic of South Africa,2293,2020-03-23 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-03-23 10:32,0,0,27,Ä«¸Þ·é,ËÓ?×Ì,Cameroon,2292,2020-03-23 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-03-23 10:32,0,0,56,¼¼³×°¥,ßÝ?Ê¥?,Senegal,2291,2020-03-23 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-03-23 10:32,0,0,22,³ªÀÌÁö¸®¾Æ,Òùìí××?,Nigeria,2290,2020-03-23 9:00,
¿À¼¼¾Æ´Ï¾Æ,ÓÞåÇñ½,Oceania,2020-03-23 10:32,0,0,1,ÆÄÇª¾Æ´º±â´Ï,÷éøÖä¬ãæÐúÒ®ä¬,Papua New Guinea,2289,2020-03-23 9:00,
¿À¼¼¾Æ´Ï¾Æ,ÓÞåÇñ½,Oceania,2020-03-23 10:32,0,0,2,ÇÇÁö,Ýìð­,Fiji,2288,2020-03-23 9:00,
¿À¼¼¾Æ´Ï¾Æ,ÓÞåÇñ½,Oceania,2020-03-23 10:32,0,0,66,´ºÁú·£µå,ãæà¤?,New Zealand,2287,2020-03-23 9:00,
¿À¼¼¾Æ´Ï¾Æ,ÓÞåÇñ½,Oceania,2020-03-23 10:32,7,0.647548566,1081,È£ÁÖ,çþÓÞ××?,Australia,2286,2020-03-23 9:00,2020-03-23 10:39:03.03
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,14,¸óÅ×³×±×·Î,ýÙß£Íìûú?,Montegro,2285,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,21,2.217529039,947,ÅÍÅ°,÷Ïì¼Ðì,Turkey,2284,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,84,»çÀÌÇÁ·¯½º,ßÝøÝÖØÞÙ,Cyprus,2283,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,2,2.631578947,76,¾Ë¹Ù´Ï¾Æ,ä¹?÷éÒù?,Albania,2282,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,1,1.25,80,¸ôµµ¹Ù,Ø¤?Òýè¿,Moldova,2281,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,73,¸ôÅ¸,?ì¼öâ,Malta,2280,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,3,1.840490798,163,ºÒ°¡¸®¾Æ,ÜÁÊ¥××?,Bulgaria,2279,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,178,½½·Î¹ÙÅ°¾Æ,ÞÙÕ¦ÛéÐº,Slovakia,2278,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,1,0.578034682,173,¼¼¸£ºñ¾Æ,ßÝ???,Serbia,2277,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,36,¸®È÷ÅÙ½´Å¸ÀÎ,Öªò¨ÔÄÞÍÔô,Liechtenstein,2276,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,1,0.261096606,383,½½·Îº£´Ï¾Æ,ÞÙÕ¦ÙþÒù?,Slovenia,2275,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,1,1.086956522,92,º¸½º´Ï¾Æ Çì¸£Ã¼°íºñ³ª,÷îÞÙÒù?ûúýÙßÝÊ¨?Ñá,Bosnia and Herzegovina,2274,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,4,3.053435115,131,Çë°¡¸®,ýÖä³××,Hungary,2273,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,3,6.382978723,47,¿ìÅ©¶óÀÌ³ª,?Ðº?,Ukraine,2272,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,5,0.932835821,536,Æú¶õµå,÷î?,Poland,2271,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,88,¾Èµµ¶ó,äÌÔ³?,Andorra,2270,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,124,¶óÆ®ºñ¾Æ,ÕÃ???,Latvia,2269,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,12,0.9375,1280,Æ÷¸£Åõ°¥,øãÔ¬ä³,Portugal,2268,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,995,Ã¼ÄÚ,ôßÐº,Czech Republic,2267,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,3,0.382165605,785,¾ÆÀÏ·£µå,???,Ireland,2266,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,160,¾Æ¸£¸Þ´Ï¾Æ,?Ú¸Òù?,Armenia,2265,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,8,1.194029851,670,·è¼ÀºÎ¸£Å©,?ßµÜÂ,Luxemburg,2264,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,0,0,18,¸ð³ªÄÚ,Ø¤?Ê¨,Monaco,2263,2020-03-23 9:00,
À¯·´,?ñ½,Europe,2020-03-23 10:32,1,0.21141649,473,¾ÆÀÌ½½¶õµå,??,Iceland,2262,2020-03-23 9:00,
